HLL_001
Date:,2017/04/11
Time:,09:58:11
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
153,275.827850,181.410538,381.807373,283.608307,319.779755,193.668640,329.592834,455.676208,86.487297,361.067871,466.233154,52.533180,408.154510,406.381042,992.485840
154,279.185059,173.579697,378.092163,285.485260,316.910736,192.552490,330.469666,456.248688,86.386375,361.697693,466.707092,52.131649,408.139191,408.905701,985.959656
155,281.259583,167.073669,376.919952,286.612183,314.374878,192.240005,330.971252,456.229462,86.993988,362.071930,466.686157,52.624363,408.314392,410.922424,981.228943
156,282.017151,162.528656,377.039612,287.066437,312.589111,192.104553,331.152588,455.944061,87.839622,362.216980,466.442352,53.476978,408.619385,412.436035,978.062500
157,281.704193,160.113678,377.493835,286.962311,311.684998,191.876312,331.083496,455.606384,88.643501,362.180023,466.155487,54.357624,408.956421,413.481323,976.349976
158,280.686615,159.552185,377.866333,286.438354,311.573151,191.584091,330.842712,455.332916,89.274750,362.019989,465.924164,55.096680,409.222473,414.103699,976.013611
159,279.287537,160.339157,378.242859,285.643280,312.050934,191.396698,330.507324,455.171265,89.698174,361.794037,465.789276,55.633865,409.337921,414.352264,976.941040
160,277.728790,161.965424,378.948792,284.717865,312.904785,191.475784,330.141449,455.125732,89.933296,361.547638,465.753357,55.974529,409.265350,414.279999,978.972595
161,276.161652,164.052856,380.256104,283.773621,313.974640,191.902161,329.788666,455.177307,90.025475,361.309143,465.796936,56.156891,409.013947,413.942963,981.919617
162,274.705811,166.401367,382.235504,282.881592,315.170685,192.671371,329.470886,455.300446,90.023590,361.088379,465.894226,56.227268,408.630646,413.394135,985.591675
163,273.459381,168.965302,384.781372,282.077423,316.462158,193.719376,329.192444,455.474213,89.965736,360.882477,466.023926,56.224003,408.182159,412.674530,989.820313
164,272.491669,171.791489,387.710938,281.376434,317.858276,194.951691,328.947998,455.685242,89.875404,360.685364,466.172089,56.171864,407.736206,411.809326,994.472107
165,271.833649,174.958923,390.841187,280.786499,319.386932,196.272049,328.730927,455.924957,89.764557,360.494965,466.329803,56.084354,407.348602,410.809357,999.449402
166,271.475891,178.536270,394.026123,280.312653,321.075317,197.608597,328.538696,456.185333,89.638855,360.313904,466.490936,55.968864,407.056824,409.673431,1004.682861
167,271.376495,182.554520,397.173309,279.955933,322.937012,198.929489,328.374298,456.456085,89.503227,360.147186,466.650085,55.831932,406.878052,408.391113,1010.121277
168,271.473358,186.994553,400.249817,279.711426,324.964691,200.242279,328.245605,456.723785,89.367012,360.001190,466.801147,55.683369,406.808533,406.949463,1015.721130
169,271.696198,191.789505,403.272919,279.569580,327.128815,201.579147,328.163818,456.972778,89.246529,359.884644,466.936646,55.538631,406.825653,405.339569,1021.437683
170,271.973999,196.836899,406.286438,279.519135,329.382233,202.975891,328.140930,457.186859,89.164505,359.809662,467.047974,55.419888,406.895691,403.558960,1027.219482
171,272.238525,202.013504,409.334045,279.547913,331.669159,204.453766,328.185394,457.350983,89.147736,359.789429,467.126648,55.355545,406.983856,401.611481,1033.004150
172,272.426697,207.189850,412.439941,279.638062,333.933716,206.010300,328.296997,457.452209,89.224197,359.831909,467.165741,55.378414,407.061310,399.507019,1038.718506
173,272.484497,212.243134,415.602234,279.760895,336.125702,207.619995,328.462494,457.480133,89.419853,359.933380,467.161438,55.523117,407.108246,397.260132,1044.285034
174,272.371918,217.065186,418.797272,279.874634,338.200592,209.244080,328.653015,457.428192,89.755447,360.075409,467.113770,55.822479,407.112915,394.885895,1049.630615
175,272.068756,221.563553,421.987915,279.928162,340.113342,210.843750,328.825775,457.295685,90.243263,360.226166,467.025940,56.301132,407.068787,392.395355,1054.690308
176,271.580322,225.658966,425.129547,279.871826,341.813629,212.389023,328.932251,457.089325,90.884117,360.346069,466.903351,56.967213,406.973236,389.794769,1059.406006
177,270.940796,229.282562,428.172882,279.673737,343.249664,213.859528,328.931458,456.822052,91.665184,360.399323,466.752655,57.807495,406.825928,387.089691,1063.724243
178,270.209625,232.376114,431.065125,279.333618,344.378967,215.240891,328.803711,456.509766,92.559494,360.367676,466.580292,58.789124,406.628754,384.290375,1067.594971
179,269.461121,234.896088,433.750336,278.886597,345.179169,216.519974,328.561829,456.168823,93.526817,360.259033,466.390167,59.864487,406.388153,381.415283,1070.969849
180,268.771301,236.819672,436.170898,278.395386,345.652679,217.679840,328.254120,455.814453,94.516190,360.109436,466.181976,60.974819,406.116974,378.493469,1073.801392
181,268.205963,238.149323,438.271149,277.935883,345.824371,218.696579,327.956635,455.459991,95.469490,359.980103,465.950775,62.052731,405.835510,375.565521,1076.043945
182,267.813141,238.912689,440.001770,277.582458,345.734711,219.540283,327.757660,455.117126,96.325958,359.945892,465.689331,63.026924,405.574036,372.680389,1077.655884
183,267.622223,239.154861,441.322571,277.395264,345.432068,220.180176,327.740723,454.796478,97.029961,360.077545,465.391754,63.831875,405.371246,369.888641,1078.600342
184,267.649200,238.922836,442.203644,277.412781,344.963318,220.592407,327.970551,454.504883,97.542770,360.424744,465.055969,64.421112,405.264130,367.236847,1078.845703
185,267.903442,238.247559,442.626556,277.650085,344.362061,220.767548,328.482117,454.240814,97.854424,361.004822,464.683502,64.779778,405.274902,364.765411,1078.364136
186,268.390564,237.132141,442.587616,278.101471,343.636047,220.715393,329.272766,453.991852,97.990700,361.801788,464.276794,64.932068,405.402710,362.507202,1077.129395
187,269.111603,235.549438,442.100677,278.744171,342.759399,220.466095,330.299377,453.735992,98.012436,362.772797,463.836700,64.940857,405.624146,360.487213,1075.111694
188,270.059418,233.450470,441.196991,279.540558,341.676117,220.067825,331.483856,453.447205,98.006248,363.853729,463.362976,64.898834,405.903656,358.731659,1072.277344
189,271.213470,230.781525,439.923401,280.440399,340.315460,219.582336,332.725861,453.101440,98.068108,364.963715,462.857086,64.912361,406.204712,357.273651,1068.593018
190,272.536072,227.503738,438.339264,281.384918,338.614044,219.076721,333.920532,452.680389,98.283104,366.016968,462.323425,65.079987,406.492950,356.136475,1064.025146
